order_id,line_item_id,product_id,variant_id,qty,created_at
3656499101829,9621875556485,NULL,NULL,1,2021-03-12T15:46:19Z
3656501035141,9621878505605,NULL,NULL,1,2021-03-12T15:48:40Z
3656502902917,9621882175621,NULL,NULL,1,2021-03-12T15:50:12Z
3656577122437,9622039134341,NULL,NULL,1,2021-03-12T17:00:54Z
3656590327941,9622067413125,NULL,NULL,1,2021-03-12T17:10:59Z
3656590327941,9622067478661,NULL,NULL,1,2021-03-12T17:10:59Z
3656630272133,9622150316165,NULL,NULL,1,2021-03-12T17:47:17Z
3656635613317,9622163488901,NULL,NULL,1,2021-03-12T17:52:02Z
3656635613317,9622163521669,NULL,NULL,1,2021-03-12T17:52:02Z
3656638627973,9622170271877,NULL,NULL,1,2021-03-12T17:54:51Z
3656642691205,9622178889861,NULL,NULL,1,2021-03-12T17:58:36Z
3656642691205,9622178922629,NULL,NULL,1,2021-03-12T17:58:36Z
3656652619909,9622199926917,NULL,NULL,1,2021-03-12T18:07:18Z
3656652619909,9622199959685,NULL,NULL,1,2021-03-12T18:07:18Z
3656652619909,9622199992453,NULL,NULL,1,2021-03-12T18:07:18Z
3656652619909,9622200025221,NULL,NULL,1,2021-03-12T18:07:18Z
3656652619909,9622200057989,NULL,NULL,1,2021-03-12T18:07:18Z
3656655470725,9622206742661,NULL,NULL,1,2021-03-12T18:09:50Z
3656659239045,9622213329029,NULL,NULL,1,2021-03-12T18:11:27Z
3656692236421,9622266413189,NULL,NULL,2,2021-03-12T18:26:37Z
3656692236421,9622266445957,NULL,NULL,1,2021-03-12T18:26:37Z
3656694169733,9622269132933,NULL,NULL,1,2021-03-12T18:27:29Z
3656704295045,9622285549701,NULL,NULL,1,2021-03-12T18:32:39Z
3656704295045,9622285615237,NULL,NULL,1,2021-03-12T18:32:39Z
3656705409157,9622287417477,NULL,NULL,1,2021-03-12T18:33:37Z
3656705409157,9622287450245,NULL,NULL,1,2021-03-12T18:33:37Z
3656705409157,9622287483013,NULL,NULL,1,2021-03-12T18:33:37Z
3656709046405,9622295576709,NULL,NULL,1,2021-03-12T18:36:54Z
3656709046405,9622295609477,NULL,NULL,1,2021-03-12T18:36:54Z
3656714551429,9622307045509,NULL,NULL,1,2021-03-12T18:41:45Z
3656717140101,9622311600261,NULL,NULL,1,2021-03-12T18:44:27Z
3656717140101,9622311633029,NULL,NULL,1,2021-03-12T18:44:27Z
3656719630469,9622316253317,NULL,NULL,1,2021-03-12T18:46:53Z
3656719630469,9622316286085,NULL,NULL,1,2021-03-12T18:46:53Z
3656722284677,9622322315397,NULL,NULL,1,2021-03-12T18:49:10Z
3656740700293,9622358786181,NULL,NULL,1,2021-03-12T19:05:41Z
3656744108165,9622366257285,NULL,NULL,1,2021-03-12T19:09:17Z
3656746664069,9622372057221,NULL,NULL,1,2021-03-12T19:11:14Z
3656756002949,9622393258117,NULL,NULL,1,2021-03-12T19:20:31Z
3656756002949,9622393290885,NULL,NULL,1,2021-03-12T19:20:31Z
3656756002949,9622393323653,NULL,NULL,1,2021-03-12T19:20:31Z
3656766193797,9622417244293,NULL,NULL,1,2021-03-12T19:31:15Z
3656766193797,9622417277061,NULL,NULL,1,2021-03-12T19:31:15Z
3656766193797,9622417309829,NULL,NULL,1,2021-03-12T19:31:15Z
3656775434373,9622438215813,NULL,NULL,1,2021-03-12T19:40:25Z
3656775434373,9622438248581,NULL,NULL,1,2021-03-12T19:40:25Z
3656775434373,9622438281349,NULL,NULL,1,2021-03-12T19:40:25Z
3656779825285,9622447423621,NULL,NULL,1,2021-03-12T19:44:38Z
3656787558533,9622462103685,NULL,NULL,1,2021-03-12T19:51:16Z
3656818786437,9622528786565,NULL,NULL,1,2021-03-12T20:19:29Z
3656818786437,9622528819333,NULL,NULL,1,2021-03-12T20:19:29Z
3656818786437,9622528852101,NULL,NULL,1,2021-03-12T20:19:29Z
3656818786437,9622528884869,NULL,NULL,3,2021-03-12T20:19:29Z
3656844935301,9622583771269,NULL,NULL,1,2021-03-12T20:46:43Z
3656844935301,9622583804037,NULL,NULL,1,2021-03-12T20:46:43Z
3656861876357,9622621978757,NULL,NULL,1,2021-03-12T21:03:44Z
3656861876357,9622622011525,NULL,NULL,1,2021-03-12T21:03:44Z
3656861876357,9622622044293,NULL,NULL,1,2021-03-12T21:03:44Z
3656896774277,9622699344005,NULL,NULL,1,2021-03-12T21:38:50Z
3656901787781,9622709633157,NULL,NULL,1,2021-03-12T21:43:32Z
3656906637445,9622719627397,NULL,NULL,1,2021-03-12T21:48:23Z
3656906637445,9622719660165,NULL,NULL,1,2021-03-12T21:48:23Z
3656914075781,9622735257733,NULL,NULL,1,2021-03-12T21:55:39Z
3656943665285,9622800793733,NULL,NULL,1,2021-03-12T22:28:49Z
3656943665285,9622800826501,NULL,NULL,1,2021-03-12T22:28:49Z
3656945074309,9622803316869,NULL,NULL,1,2021-03-12T22:30:29Z
3656945074309,9622803349637,NULL,NULL,1,2021-03-12T22:30:29Z
3656945074309,9622803382405,NULL,NULL,1,2021-03-12T22:30:29Z
3656945074309,9622803415173,NULL,NULL,1,2021-03-12T22:30:29Z
3657610395781,9624122032261,NULL,NULL,1,2021-03-13T15:31:12Z
3657610395781,9624122065029,NULL,NULL,1,2021-03-13T15:31:12Z
3657612132485,9624124817541,NULL,NULL,1,2021-03-13T15:33:10Z
3657612132485,9624124850309,NULL,NULL,1,2021-03-13T15:33:10Z
3657613934725,9624128389253,NULL,NULL,1,2021-03-13T15:35:04Z
3657616851077,9624134713477,NULL,NULL,1,2021-03-13T15:37:24Z
3657618849925,9624139300997,NULL,NULL,1,2021-03-13T15:39:51Z
3657707946117,9624320409733,NULL,NULL,1,2021-03-13T17:01:12Z
3657707946117,9624320442501,NULL,NULL,1,2021-03-13T17:01:12Z
3657707946117,9624320475269,NULL,NULL,1,2021-03-13T17:01:12Z
3657707946117,9624320508037,NULL,NULL,4,2021-03-13T17:01:12Z
3657707946117,9624320540805,NULL,NULL,1,2021-03-13T17:01:12Z
3657714073733,9624335220869,NULL,NULL,1,2021-03-13T17:06:23Z
3657714073733,9624335253637,NULL,NULL,1,2021-03-13T17:06:23Z
3657714696325,9624336269445,NULL,NULL,1,2021-03-13T17:06:51Z
3657737011333,9624385355909,NULL,NULL,1,2021-03-13T17:27:58Z
3657759031429,9624437588101,NULL,NULL,1,2021-03-13T17:48:06Z
3657759031429,9624437620869,NULL,NULL,1,2021-03-13T17:48:06Z
3657759031429,9624437653637,NULL,NULL,1,2021-03-13T17:48:06Z
3657767256197,9624457117829,NULL,NULL,1,2021-03-13T17:55:29Z
3657835774085,9624584126597,NULL,NULL,1,2021-03-13T18:36:36Z
3657835774085,9624584159365,NULL,NULL,1,2021-03-13T18:36:36Z
3657846456453,9624609620101,NULL,NULL,1,2021-03-13T18:46:21Z
3657846456453,9624609652869,NULL,NULL,1,2021-03-13T18:46:21Z
3657847177349,9624611127429,NULL,NULL,1,2021-03-13T18:47:14Z
3657852780677,9624624300165,NULL,NULL,1,2021-03-13T18:52:12Z
3657852780677,9624624365701,NULL,NULL,1,2021-03-13T18:52:12Z
3657852780677,9624624398469,NULL,NULL,1,2021-03-13T18:52:12Z
3657852780677,9624624431237,NULL,NULL,1,2021-03-13T18:52:12Z
3657879519365,9624681316485,NULL,NULL,1,2021-03-13T19:15:38Z
3657880764549,9624683610245,NULL,NULL,1,2021-03-13T19:16:35Z
3657880764549,9624683643013,NULL,NULL,1,2021-03-13T19:16:35Z
3657881616517,9624685576325,NULL,NULL,1,2021-03-13T19:17:19Z
3657897836677,9624720703621,NULL,NULL,1,2021-03-13T19:32:43Z
3657897836677,9624720736389,NULL,NULL,1,2021-03-13T19:32:43Z
3657897836677,9624720769157,NULL,NULL,1,2021-03-13T19:32:43Z
3657897836677,9624720801925,NULL,NULL,1,2021-03-13T19:32:43Z
3657900032133,9624726110341,NULL,NULL,1,2021-03-13T19:34:50Z
3657900032133,9624726143109,NULL,NULL,1,2021-03-13T19:34:50Z
3657918513285,9624763498629,NULL,NULL,1,2021-03-13T19:51:02Z
3657938862213,9624806195333,NULL,NULL,1,2021-03-13T20:08:23Z
3657938862213,9624806228101,NULL,NULL,1,2021-03-13T20:08:23Z
3657938862213,9624806260869,NULL,NULL,1,2021-03-13T20:08:23Z
3657955246213,9624840994949,NULL,NULL,1,2021-03-13T20:23:46Z
3657955246213,9624841027717,NULL,NULL,1,2021-03-13T20:23:46Z
3657955246213,9624841060485,NULL,NULL,1,2021-03-13T20:23:46Z
3657957965957,9624846631045,NULL,NULL,1,2021-03-13T20:26:10Z
3658011902085,9624967839877,NULL,NULL,1,2021-03-13T21:15:34Z
3658011902085,9624967872645,NULL,NULL,1,2021-03-13T21:15:34Z
3658011902085,9624967905413,NULL,NULL,1,2021-03-13T21:15:34Z
3658011902085,9624967938181,NULL,NULL,1,2021-03-13T21:15:34Z
3658011902085,9624967970949,NULL,NULL,1,2021-03-13T21:15:34Z
3658011902085,9624968003717,NULL,NULL,1,2021-03-13T21:15:34Z
3658011902085,9624968036485,NULL,NULL,1,2021-03-13T21:15:34Z
